order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,total_fulfillment_time,prep_time_share,delivery_time_share,rating_given,rating_value,is_promoter,is_weekend,cost_band,customer_order_count,is_repeat_customer,restaurant_order_count,cuisine_order_count,cuisine_grouped,is_low_volume_restaurant
1476798,110858,Burger Joint,American,14.16,Weekend,4,28,28,56,0.5,0.5,True,4.0,True,True,Medium,1,False,12,584,American,False
1477432,345798,Yama Japanese Restaurant,Japanese,12.13,Weekend,Not given,26,26,52,0.5,0.5,False,,False,True,Low,1,False,18,470,Japanese,False
1478044,354719,Jack's Wife Freda,Mediterranean,31.38,Weekend,Not given,28,18,46,0.609,0.391,False,,False,True,High,3,True,25,46,Mediterranean,False
1477789,185355,Sushi Samba,Japanese,22.85,Weekday,5,21,32,53,0.396,0.604,True,5.0,True,False,High,1,False,11,470,Japanese,False
1477736,361701,Westville Hudson,American,32.93,Weekend,5,30,20,50,0.6,0.4,True,5.0,True,True,High,1,False,15,584,American,False
1478235,114234,The Meatball Shop,Italian,19.4,Weekend,Not given,20,16,36,0.556,0.444,False,,False,True,High,1,False,132,298,Italian,False
1478156,41968,Shake Shack,American,8.1,Weekend,Not given,25,24,49,0.51,0.49,False,,False,True,Low,1,False,219,584,American,False
1478262,48851,Melt Shop,American,9.02,Weekday,Not given,29,24,53,0.547,0.453,False,,False,False,Low,1,False,11,584,American,False
1476554,368663,Shake Shack,American,9.12,Weekend,Not given,31,19,50,0.62,0.38,False,,False,True,Low,2,True,219,584,American,False
1476787,78887,TAO,Japanese,6.69,Weekday,4,26,25,51,0.51,0.49,True,4.0,True,False,Low,1,False,49,470,Japanese,False
1476744,71743,Serafina Fabulous Pizza,Italian,16.88,Weekend,Not given,33,27,60,0.55,0.45,False,,False,True,Medium,1,False,5,298,Italian,False
1476951,331143,Waverly Diner,American,16.3,Weekday,3,28,25,53,0.528,0.472,True,3.0,False,False,Medium,4,True,7,584,American,False
1477429,252965,Five Guys Burgers and Fries,American,9.27,Weekend,4,23,25,48,0.479,0.521,True,4.0,True,True,Low,1,False,29,584,American,False
1476986,298794,TAO,Japanese,15.86,Weekend,4,22,17,39,0.564,0.436,True,4.0,True,True,Medium,1,False,49,470,Japanese,False
1477441,275689,Blue Ribbon Sushi,Japanese,12.23,Weekend,Not given,20,24,44,0.455,0.545,False,,False,True,Medium,6,True,119,470,Japanese,False
1477667,106478,Balthazar Boulangerie,French,12.13,Weekend,5,25,24,49,0.51,0.49,True,5.0,True,True,Low,3,True,10,18,Other,False
1476583,62929,Bareburger,American,17.03,Weekend,5,35,21,56,0.625,0.375,True,5.0,True,True,Medium,1,False,27,584,American,False
1478030,131093,Bareburger,American,13.77,Weekend,3,33,29,62,0.532,0.468,True,3.0,False,True,Medium,1,False,27,584,American,False
1478373,40808,V-Nam Cafe,Vietnamese,6.01,Weekday,3,20,31,51,0.392,0.608,True,3.0,False,False,Low,2,True,4,7,Other,False
1477634,387227,Blue Ribbon Sushi Bar & Grill,Japanese,29.25,Weekday,Not given,25,29,54,0.463,0.537,False,,False,False,High,2,True,44,470,Japanese,False
1476591,128224,Blue Ribbon Sushi,Japanese,16.1,Weekend,3,26,17,43,0.605,0.395,True,3.0,False,True,Medium,3,True,119,470,Japanese,False
1476704,325285,RedFarm Hudson,Chinese,5.73,Weekday,Not given,25,25,50,0.5,0.5,False,,False,False,Low,3,True,55,215,Chinese,False
1478216,142619,Shake Shack,American,6.07,Weekend,4,28,19,47,0.596,0.404,True,4.0,True,True,Low,2,True,219,584,American,False
1478066,156218,RedFarm Hudson,Chinese,15.23,Weekend,5,31,16,47,0.66,0.34,True,5.0,True,True,Medium,1,False,55,215,Chinese,False
1477626,122802,Parm,Italian,9.17,Weekend,Not given,25,17,42,0.595,0.405,False,,False,True,Low,1,False,68,298,Italian,False
1476861,94700,Tamarind TriBeCa,Indian,29.15,Weekend,3,35,22,57,0.614,0.386,True,3.0,False,True,High,2,True,27,73,Indian,False
1476899,335155,Shake Shack,American,29.05,Weekend,4,33,16,49,0.673,0.327,True,4.0,True,True,High,1,False,219,584,American,False
1478248,113926,Han Dynasty,Chinese,33.03,Weekday,5,35,32,67,0.522,0.478,True,5.0,True,False,High,2,True,46,215,Chinese,False
1477827,65009,Blue Ribbon Sushi Izakaya,Japanese,8.83,Weekday,5,34,27,61,0.557,0.443,True,5.0,True,False,Low,7,True,29,470,Japanese,False
1477227,373689,Bareburger,American,6.74,Weekend,Not given,26,29,55,0.473,0.527,False,,False,True,Low,2,True,27,584,American,False
1478034,77786,Sushi of Gari Tribeca,Japanese,17.03,Weekend,Not given,23,22,45,0.511,0.489,False,,False,True,Medium,1,False,24,470,Japanese,False
1478181,97079,Benihana,Japanese,25.22,Weekday,4,27,27,54,0.5,0.5,True,4.0,True,False,High,6,True,5,470,Japanese,False
1477489,14869,Tres Carnes,Mexican,9.17,Weekend,4,25,30,55,0.455,0.545,True,4.0,True,True,Low,3,True,3,77,Mexican,True
1476804,113477,Schnipper's Quality Kitchen,American,12.18,Weekend,Not given,31,22,53,0.585,0.415,False,,False,True,Low,1,False,3,584,American,True
1478004,54540,Parm,Italian,12.18,Weekend,Not given,29,16,45,0.644,0.356,False,,False,True,Low,1,False,68,298,Italian,False
1477650,284835,Shake Shack,American,15.57,Weekend,5,32,17,49,0.653,0.347,True,5.0,True,True,Medium,2,True,219,584,American,False
1478069,130521,Lucky's Famous Burgers,American,12.13,Weekday,5,21,30,51,0.412,0.588,True,5.0,True,False,Low,2,True,6,584,American,False
1477175,47235,Blue Ribbon Fried Chicken,American,14.6,Weekend,3,27,27,54,0.5,0.5,True,3.0,False,True,Medium,1,False,96,584,American,False
1477943,294478,Sushi of Gari 46,Japanese,11.84,Weekend,Not given,27,24,51,0.529,0.471,False,,False,True,Low,2,True,37,470,Japanese,False
1477467,164005,Sushi of Gari,Japanese,14.07,Weekend,Not given,35,26,61,0.574,0.426,False,,False,True,Medium,2,True,16,470,Japanese,False
1477474,357761,Go! Go! Curry!,Japanese,33.03,Weekend,Not given,22,15,37,0.595,0.405,False,,False,True,High,1,False,3,470,Japanese,True
1477996,82041,Shake Shack,American,8.1,Weekend,5,26,27,53,0.491,0.509,True,5.0,True,True,Low,7,True,219,584,American,False
1477782,275689,Dirty Bird to Go,American,12.18,Weekday,Not given,20,24,44,0.455,0.545,False,,False,False,Low,6,True,4,584,American,False
1477527,120353,Parm,Italian,5.72,Weekend,4,26,27,53,0.491,0.509,True,4.0,True,True,Low,3,True,68,298,Italian,False
1476837,147468,Nha Trang One,Vietnamese,15.67,Weekday,3,23,24,47,0.489,0.511,True,3.0,False,False,Medium,3,True,1,7,Other,True
1477686,105837,Nobu Next Door,Japanese,12.18,Weekend,4,29,20,49,0.592,0.408,True,4.0,True,True,Low,3,True,42,470,Japanese,False
1476795,103970,Shake Shack,American,16.2,Weekend,Not given,20,21,41,0.488,0.512,False,,False,True,Medium,2,True,219,584,American,False
1477599,60270,Market Table,American,6.79,Weekend,Not given,21,17,38,0.553,0.447,False,,False,True,Low,1,False,1,584,American,True
1477564,378820,Sushi Samba,Japanese,12.61,Weekend,5,29,29,58,0.5,0.5,True,5.0,True,True,Medium,2,True,11,470,Japanese,False
1476733,264707,TAO,Japanese,32.93,Weekend,Not given,34,16,50,0.68,0.32,False,,False,True,High,4,True,49,470,Japanese,False
1477753,65306,Sushi of Gari Tribeca,Japanese,14.79,Weekend,Not given,32,24,56,0.571,0.429,False,,False,True,Medium,2,True,24,470,Japanese,False
1476825,143866,Otto Enoteca Pizzeria,Italian,24.2,Weekend,Not given,34,15,49,0.694,0.306,False,,False,True,High,2,True,12,298,Italian,False
1478010,49987,Parm,Italian,6.69,Weekend,5,24,28,52,0.462,0.538,True,5.0,True,True,Low,1,False,68,298,Italian,False
1477113,6987,Hill Country Fried Chicken,Southern,12.23,Weekday,4,20,29,49,0.408,0.592,True,4.0,True,False,Medium,2,True,14,17,Other,False
1476549,75169,Tamarind TriBeCa,Indian,6.74,Weekend,5,25,26,51,0.49,0.51,True,5.0,True,True,Low,1,False,27,73,Indian,False
1476676,186473,Blue Ribbon Sushi,Japanese,16.06,Weekday,Not given,34,33,67,0.507,0.493,False,,False,False,Medium,5,True,119,470,Japanese,False
1477595,370337,Blue Ribbon Fried Chicken,American,12.23,Weekend,Not given,30,20,50,0.6,0.4,False,,False,True,Medium,1,False,96,584,American,False
1477618,184325,Asuka Sushi,Japanese,22.8,Weekend,Not given,30,28,58,0.517,0.483,False,,False,True,High,4,True,3,470,Japanese,True
1477911,65306,Sushi of Gari Tribeca,Japanese,12.18,Weekend,5,35,19,54,0.648,0.352,True,5.0,True,True,Low,2,True,24,470,Japanese,False
1476630,182252,Five Leaves,American,9.17,Weekend,4,34,23,57,0.596,0.404,True,4.0,True,True,Low,2,True,4,584,American,False
1477546,67162,Shake Shack,American,14.07,Weekday,4,24,28,52,0.462,0.538,True,4.0,True,False,Medium,1,False,219,584,American,False
1477320,397261,Blue Ribbon Fried Chicken,American,14.84,Weekend,5,21,25,46,0.457,0.543,True,5.0,True,True,Medium,1,False,96,584,American,False
1477084,283051,Shake Shack,American,6.69,Weekday,5,26,32,58,0.448,0.552,True,5.0,True,False,Low,1,False,219,584,American,False
1476726,41907,Hatsuhana,Japanese,14.07,Weekend,Not given,26,17,43,0.605,0.395,False,,False,True,Medium,4,True,6,470,Japanese,False
1478427,86806,Pylos,Mediterranean,14.12,Weekday,4,26,24,50,0.52,0.48,True,4.0,True,False,Medium,1,False,5,46,Mediterranean,False
1476743,183520,Blue Ribbon Sushi,Japanese,6.69,Weekend,Not given,35,26,61,0.574,0.426,False,,False,True,Low,5,True,119,470,Japanese,False
1478238,59314,Shake Shack,American,13.58,Weekend,Not given,25,24,49,0.51,0.49,False,,False,True,Medium,1,False,219,584,American,False
1476695,68300,Blue Ribbon Fried Chicken,American,33.18,Weekend,Not given,26,20,46,0.565,0.435,False,,False,True,High,2,True,96,584,American,False
1476573,370405,Haveli Indian Restaurant,Indian,29.1,Weekday,3,23,24,47,0.489,0.511,True,3.0,False,False,High,2,True,2,73,Indian,True
1478323,354948,Westville Hudson,American,24.25,Weekend,Not given,25,21,46,0.543,0.457,False,,False,True,High,2,True,15,584,American,False
1477735,302769,Blue Ribbon Fried Chicken,American,29.05,Weekend,5,29,20,49,0.592,0.408,True,5.0,True,True,High,1,False,96,584,American,False
1477674,334372,Rubirosa,Italian,6.55,Weekend,Not given,23,15,38,0.605,0.395,False,,False,True,Low,1,False,37,298,Italian,False
1478006,42781,Blue Ribbon Sushi,Japanese,24.3,Weekday,Not given,21,26,47,0.447,0.553,False,,False,False,High,1,False,119,470,Japanese,False
1478033,67748,Rubirosa,Italian,19.4,Weekend,4,34,16,50,0.68,0.32,True,4.0,True,True,High,1,False,37,298,Italian,False
1478186,302923,Shake Shack,American,20.52,Weekend,3,31,15,46,0.674,0.326,True,3.0,False,True,High,1,False,219,584,American,False
1477776,115213,Tamarind TriBeCa,Indian,29.39,Weekend,5,30,25,55,0.545,0.455,True,5.0,True,True,High,6,True,27,73,Indian,False
1478312,398952,Han Dynasty,Chinese,13.78,Weekend,5,27,20,47,0.574,0.426,True,5.0,True,True,Medium,2,True,46,215,Chinese,False
1477757,60688,Shake Shack,American,14.12,Weekend,Not given,29,30,59,0.492,0.508,False,,False,True,Medium,1,False,219,584,American,False
1477291,198194,The Kati Roll Company,Indian,19.4,Weekday,5,24,30,54,0.444,0.556,True,5.0,True,False,High,1,False,16,73,Indian,False
1478168,78879,Blue Ribbon Fried Chicken,American,19.4,Weekend,4,33,21,54,0.611,0.389,True,4.0,True,True,High,2,True,96,584,American,False
1477269,255697,Sushi Samba,Japanese,6.84,Weekend,5,27,20,47,0.574,0.426,True,5.0,True,True,Low,2,True,11,470,Japanese,False
1477896,42052,Pepe Rosso To Go,Italian,22.8,Weekend,5,35,24,59,0.593,0.407,True,5.0,True,True,High,2,True,7,298,Italian,False
1477507,146588,Shake Shack,American,19.4,Weekend,5,33,27,60,0.55,0.45,True,5.0,True,True,High,4,True,219,584,American,False
1478271,347181,RedFarm Hudson,Chinese,14.12,Weekend,5,21,24,45,0.467,0.533,True,5.0,True,True,Medium,3,True,55,215,Chinese,False
1477853,115213,Junoon,Indian,28.62,Weekday,5,21,32,53,0.396,0.604,True,5.0,True,False,High,6,True,5,73,Indian,False
1477001,318451,Blue Ribbon Sushi,Japanese,29.25,Weekend,Not given,22,27,49,0.449,0.551,False,,False,True,High,4,True,119,470,Japanese,False
1476948,86421,Vanessa's Dumpling House,Chinese,9.65,Weekend,5,20,22,42,0.476,0.524,True,5.0,True,True,Low,1,False,9,215,Chinese,False
1478347,251817,Blue Ribbon Fried Chicken,American,15.71,Weekend,3,27,25,52,0.519,0.481,True,3.0,False,True,Medium,1,False,96,584,American,False
1478098,132906,Sushi of Gari 46,Japanese,12.13,Weekday,Not given,20,33,53,0.377,0.623,False,,False,False,Low,3,True,37,470,Japanese,False
1477457,92806,Shake Shack,American,15.18,Weekday,5,30,33,63,0.476,0.524,True,5.0,True,False,Medium,3,True,219,584,American,False
1477393,79849,Parm,Italian,22.36,Weekend,4,21,30,51,0.412,0.588,True,4.0,True,True,High,2,True,68,298,Italian,False
1476956,55220,Saravanaa Bhavan,Indian,12.13,Weekday,Not given,32,26,58,0.552,0.448,False,,False,False,Low,1,False,5,73,Indian,False
1477653,142619,Shake Shack,American,12.13,Weekend,5,26,26,52,0.5,0.5,True,5.0,True,True,Low,2,True,219,584,American,False
1477261,76938,Sushi of Gari,Japanese,31.43,Weekend,Not given,21,27,48,0.438,0.562,False,,False,True,High,1,False,16,470,Japanese,False
1478127,78879,Blue Ribbon Fried Chicken,American,20.18,Weekend,3,22,20,42,0.524,0.476,True,3.0,False,True,High,2,True,96,584,American,False
1476556,301380,ilili Restaurant,Middle Eastern,16.3,Weekend,4,27,16,43,0.628,0.372,True,4.0,True,True,Medium,1,False,18,49,Middle Eastern,False
1477280,377274,RedFarm Broadway,Chinese,14.07,Weekend,3,34,17,51,0.667,0.333,True,3.0,False,True,Medium,1,False,59,215,Chinese,False
1477968,350083,Sushi of Gari,Japanese,6.69,Weekend,4,22,16,38,0.579,0.421,True,4.0,True,True,Low,1,False,16,470,Japanese,False
1476784,105385,Han Dynasty,Chinese,24.2,Weekend,5,23,15,38,0.605,0.395,True,5.0,True,True,High,2,True,46,215,Chinese,False
1478255,382076,Shake Shack,American,6.69,Weekday,Not given,20,29,49,0.408,0.592,False,,False,False,Low,2,True,219,584,American,False
1478224,74048,ilili Restaurant,Middle Eastern,9.56,Weekend,Not given,27,27,54,0.5,0.5,False,,False,True,Low,2,True,18,49,Middle Eastern,False
1476672,105385,Han Dynasty,Chinese,8.54,Weekend,4,31,15,46,0.674,0.326,True,4.0,True,True,Low,2,True,46,215,Chinese,False
1478240,44367,Rubirosa,Italian,24.2,Weekend,4,34,16,50,0.68,0.32,True,4.0,True,True,High,1,False,37,298,Italian,False
1477864,81166,Dos Caminos,Mexican,8.1,Weekday,Not given,23,26,49,0.469,0.531,False,,False,False,Low,2,True,8,77,Mexican,False
1476869,241356,Blue Ribbon Fried Chicken,American,19.35,Weekday,Not given,35,24,59,0.593,0.407,False,,False,False,Medium,1,False,96,584,American,False
1476886,320088,Cafe Mogador,Middle Eastern,13.68,Weekend,4,29,18,47,0.617,0.383,True,4.0,True,True,Medium,1,False,18,49,Middle Eastern,False
1478101,105068,TAO,Japanese,13.97,Weekend,5,28,25,53,0.528,0.472,True,5.0,True,True,Medium,2,True,49,470,Japanese,False
1476712,385150,Blue Ribbon Sushi,Japanese,9.75,Weekday,5,27,27,54,0.5,0.5,True,5.0,True,False,Low,4,True,119,470,Japanese,False
1477083,308517,Tamarind TriBeCa,Indian,6.74,Weekend,4,20,17,37,0.541,0.459,True,4.0,True,True,Low,1,False,27,73,Indian,False
1478164,138024,Cho Dang Gol,Korean,11.84,Weekend,5,25,16,41,0.61,0.39,True,5.0,True,True,Low,2,True,6,13,Other,False
1477390,199049,Five Guys Burgers and Fries,American,16.05,Weekend,4,29,18,47,0.617,0.383,True,4.0,True,True,Medium,1,False,29,584,American,False
1478273,65009,Blue Ribbon Sushi Izakaya,Japanese,12.23,Weekend,Not given,21,23,44,0.477,0.523,False,,False,True,Medium,7,True,29,470,Japanese,False
1476900,240014,Sarabeth's,American,32.93,Weekday,4,33,33,66,0.5,0.5,True,4.0,True,False,High,1,False,3,584,American,True
1477060,94152,Empanada Mama (closed),Mexican,14.21,Weekend,Not given,27,25,52,0.519,0.481,False,,False,True,Medium,5,True,13,77,Mexican,False
1477697,362685,Momoya,Japanese,29.1,Weekday,4,21,29,50,0.42,0.58,True,4.0,True,False,High,1,False,30,470,Japanese,False
1477833,27609,Shake Shack,American,15.57,Weekday,Not given,28,30,58,0.483,0.517,False,,False,False,Medium,3,True,219,584,American,False
1477295,140530,Sushi of Gari 46,Japanese,12.13,Weekend,Not given,25,29,54,0.463,0.537,False,,False,True,Low,2,True,37,470,Japanese,False
1476655,91817,Blue Ribbon Fried Chicken,American,29.15,Weekend,4,31,17,48,0.646,0.354,True,4.0,True,True,High,5,True,96,584,American,False
1477585,350410,Burger Joint,American,11.98,Weekend,Not given,20,17,37,0.541,0.459,False,,False,True,Low,1,False,12,584,American,False
1478175,349676,Sarabeth's,American,29.3,Weekend,5,23,17,40,0.575,0.425,True,5.0,True,True,High,1,False,3,584,American,True
1477982,39421,Go! Go! Curry!,Japanese,14.02,Weekday,4,22,27,49,0.449,0.551,True,4.0,True,False,Medium,1,False,3,470,Japanese,True
1476697,46219,The Meatball Shop,American,32.93,Weekend,3,35,16,51,0.686,0.314,True,3.0,False,True,High,1,False,132,584,American,False
1477053,398489,Five Guys Burgers and Fries,American,14.07,Weekday,Not given,24,26,50,0.48,0.52,False,,False,False,Medium,1,False,29,584,American,False
1477152,92364,Sushi of Gari 46,Japanese,25.17,Weekend,Not given,29,27,56,0.518,0.482,False,,False,True,High,1,False,37,470,Japanese,False
1478308,358158,Galli Restaurant,Italian,16.06,Weekend,5,22,16,38,0.579,0.421,True,5.0,True,True,Medium,2,True,1,298,Italian,True
1478028,44594,Shake Shack,American,24.25,Weekend,5,31,28,59,0.525,0.475,True,5.0,True,True,High,1,False,219,584,American,False
1477555,361497,V-Nam Cafe,Vietnamese,12.13,Weekend,4,20,26,46,0.435,0.565,True,4.0,True,True,Low,1,False,4,7,Other,False
1478137,209418,Izakaya Ten,Japanese,13.05,Weekend,3,34,23,57,0.596,0.404,True,3.0,False,True,Medium,2,True,3,470,Japanese,True
1477803,165110,Room Service,Thai,12.23,Weekend,Not given,35,16,51,0.686,0.314,False,,False,True,Medium,2,True,3,19,Other,True
1476771,365225,P.J. Clarke's,American,12.18,Weekday,5,30,24,54,0.556,0.444,True,5.0,True,False,Low,3,True,15,584,American,False
1478362,134152,The Meatball Shop,Italian,29.1,Weekday,5,22,33,55,0.4,0.6,True,5.0,True,False,High,2,True,132,298,Italian,False
1476722,328551,Kanoyama,Japanese,12.81,Weekend,5,23,24,47,0.489,0.511,True,5.0,True,True,Medium,2,True,3,470,Japanese,True
1477503,99621,Westville Hudson,American,24.3,Weekend,Not given,32,15,47,0.681,0.319,False,,False,True,High,4,True,15,584,American,False
1478126,113972,Parm,Italian,14.79,Weekend,Not given,33,29,62,0.532,0.468,False,,False,True,Medium,4,True,68,298,Italian,False
1478076,96800,Sarabeth's East,American,29.3,Weekend,Not given,27,20,47,0.574,0.426,False,,False,True,High,1,False,7,584,American,False
1477350,59095,Blue Ribbon Fried Chicken,American,8.93,Weekday,5,34,30,64,0.531,0.469,True,5.0,True,False,Low,1,False,96,584,American,False
1478111,366954,Blue Ribbon Sushi,Japanese,12.23,Weekend,4,29,22,51,0.569,0.431,True,4.0,True,True,Medium,2,True,119,470,Japanese,False
1477976,69348,RedFarm Broadway,Chinese,16.1,Weekend,5,21,27,48,0.438,0.562,True,5.0,True,True,Medium,2,True,59,215,Chinese,False
1477439,113926,Five Guys Burgers and Fries,American,12.08,Weekday,Not given,28,27,55,0.509,0.491,False,,False,False,Low,2,True,29,584,American,False
1477469,96943,Cafe Mogador,Middle Eastern,24.25,Weekend,Not given,26,22,48,0.542,0.458,False,,False,True,High,2,True,18,49,Middle Eastern,False
1478314,338599,Yama Japanese Restaurant,Japanese,12.18,Weekday,Not given,30,25,55,0.545,0.455,False,,False,False,Low,3,True,18,470,Japanese,False
1476641,57943,brgr,American,14.07,Weekend,Not given,26,24,50,0.52,0.48,False,,False,True,Medium,3,True,2,584,American,True
1478194,67937,Shake Shack,American,15.52,Weekend,5,22,17,39,0.564,0.436,True,5.0,True,True,Medium,1,False,219,584,American,False
1477293,316402,The Meatball Shop,American,12.13,Weekend,Not given,23,23,46,0.5,0.5,False,,False,True,Low,2,True,132,584,American,False
1477884,348096,Parm,Italian,29.44,Weekend,4,33,24,57,0.579,0.421,True,4.0,True,True,High,4,True,68,298,Italian,False
1477351,150577,Sushi of Gari Tribeca,Japanese,8.63,Weekend,5,33,17,50,0.66,0.34,True,5.0,True,True,Low,1,False,24,470,Japanese,False
1476907,87006,Nobu Next Door,Japanese,5.67,Weekday,5,33,25,58,0.569,0.431,True,5.0,True,False,Low,4,True,42,470,Japanese,False
1477817,335897,Sushi of Gari 46,Japanese,12.18,Weekday,4,24,27,51,0.471,0.529,True,4.0,True,False,Low,1,False,37,470,Japanese,False
1477408,125542,Hampton Chutney Co.,Thai,12.37,Weekend,4,21,20,41,0.512,0.488,True,4.0,True,True,Medium,1,False,1,19,Other,True
1477953,39334,The Meatball Shop,American,19.35,Weekend,4,31,25,56,0.554,0.446,True,4.0,True,True,Medium,2,True,132,584,American,False
1477924,288808,The Meatball Shop,Italian,32.98,Weekday,5,26,27,53,0.491,0.509,True,5.0,True,False,High,1,False,132,298,Italian,False
1477995,140477,Momoya,Japanese,8.1,Weekend,Not given,32,27,59,0.542,0.458,False,,False,True,Low,3,True,30,470,Japanese,False
